Date,Open,Close
2012-03-05 00:00:00-05:00,1369.5899658203125,1364.3299560546875
2012-03-06 00:00:00-05:00,1363.6300048828125,1343.3599853515625
2012-03-07 00:00:00-05:00,1343.3900146484375,1352.6300048828125
2012-03-08 00:00:00-05:00,1352.6500244140625,1365.9100341796875
2012-03-09 00:00:00-05:00,1365.969970703125,1370.8699951171875
2012-03-12 00:00:00-04:00,1370.780029296875,1371.0899658203125
2012-03-13 00:00:00-04:00,1371.9200439453125,1395.949951171875
2012-03-14 00:00:00-04:00,1395.949951171875,1394.280029296875
2012-03-15 00:00:00-04:00,1394.1700439453125,1402.5999755859375
2012-03-16 00:00:00-04:00,1402.550048828125,1404.1700439453125
2012-03-19 00:00:00-04:00,1404.1700439453125,1409.75
2012-03-20 00:00:00-04:00,1409.5899658203125,1405.52001953125
2012-03-21 00:00:00-04:00,1405.52001953125,1402.8900146484375
2012-03-22 00:00:00-04:00,1402.8900146484375,1392.780029296875
2012-03-23 00:00:00-04:00,1392.780029296875,1397.1099853515625
2012-03-26 00:00:00-04:00,1397.1099853515625,1416.510009765625
2012-03-27 00:00:00-04:00,1416.550048828125,1412.52001953125
2012-03-28 00:00:00-04:00,1412.52001953125,1405.5400390625
2012-03-29 00:00:00-04:00,1405.3900146484375,1403.280029296875
2012-03-30 00:00:00-04:00,1403.31005859375,1408.469970703125
2012-04-02 00:00:00-04:00,1408.469970703125,1419.0400390625
2012-04-03 00:00:00-04:00,1418.97998046875,1413.3800048828125
2012-04-04 00:00:00-04:00,1413.0899658203125,1398.9599609375
2012-04-05 00:00:00-04:00,1398.7900390625,1398.0799560546875
2012-04-09 00:00:00-04:00,1397.449951171875,1382.199951171875
2012-04-10 00:00:00-04:00,1382.1800537109375,1358.5899658203125
2012-04-11 00:00:00-04:00,1358.97998046875,1368.7099609375
2012-04-12 00:00:00-04:00,1368.77001953125,1387.5699462890625
2012-04-13 00:00:00-04:00,1387.6099853515625,1370.260009765625
2012-04-16 00:00:00-04:00,1370.27001953125,1369.5699462890625
2012-04-17 00:00:00-04:00,1369.5699462890625,1390.780029296875
2012-04-18 00:00:00-04:00,1390.780029296875,1385.1400146484375
2012-04-19 00:00:00-04:00,1385.0799560546875,1376.9200439453125
2012-04-20 00:00:00-04:00,1376.9599609375,1378.530029296875
2012-04-23 00:00:00-04:00,1378.530029296875,1366.93994140625
2012-04-24 00:00:00-04:00,1366.969970703125,1371.969970703125
2012-04-25 00:00:00-04:00,1372.1099853515625,1390.68994140625
2012-04-26 00:00:00-04:00,1390.6400146484375,1399.97998046875
2012-04-27 00:00:00-04:00,1400.18994140625,1403.3599853515625
2012-04-30 00:00:00-04:00,1403.260009765625,1397.9100341796875
2012-05-01 00:00:00-04:00,1397.8599853515625,1405.8199462890625
2012-05-02 00:00:00-04:00,1405.5,1402.31005859375
2012-05-03 00:00:00-04:00,1402.3199462890625,1391.5699462890625
2012-05-04 00:00:00-04:00,1391.510009765625,1369.0999755859375
2012-05-07 00:00:00-04:00,1368.7900390625,1369.5799560546875
2012-05-08 00:00:00-04:00,1369.1600341796875,1363.719970703125
2012-05-09 00:00:00-04:00,1363.199951171875,1354.5799560546875
2012-05-10 00:00:00-04:00,1354.5799560546875,1357.989990234375
2012-05-11 00:00:00-04:00,1358.1099853515625,1353.3900146484375
2012-05-14 00:00:00-04:00,1351.9300537109375,1338.3499755859375
2012-05-15 00:00:00-04:00,1338.3599853515625,1330.6600341796875
2012-05-16 00:00:00-04:00,1330.780029296875,1324.800048828125
2012-05-17 00:00:00-04:00,1324.8199462890625,1304.8599853515625
2012-05-18 00:00:00-04:00,1305.050048828125,1295.219970703125
2012-05-21 00:00:00-04:00,1295.72998046875,1315.989990234375
2012-05-22 00:00:00-04:00,1316.0899658203125,1316.6300048828125
2012-05-23 00:00:00-04:00,1316.02001953125,1318.8599853515625
2012-05-24 00:00:00-04:00,1318.719970703125,1320.6800537109375
2012-05-25 00:00:00-04:00,1320.81005859375,1317.8199462890625
2012-05-29 00:00:00-04:00,1318.9000244140625,1332.4200439453125
2012-05-30 00:00:00-04:00,1331.25,1313.3199462890625
2012-05-31 00:00:00-04:00,1313.0899658203125,1310.3299560546875
2012-06-01 00:00:00-04:00,1309.8699951171875,1278.0400390625
2012-06-04 00:00:00-04:00,1278.2900390625,1278.1800537109375
2012-06-05 00:00:00-04:00,1277.8199462890625,1285.5
2012-06-06 00:00:00-04:00,1285.6099853515625,1315.1300048828125
2012-06-07 00:00:00-04:00,1316.1500244140625,1314.989990234375
2012-06-08 00:00:00-04:00,1314.989990234375,1325.6600341796875
2012-06-11 00:00:00-04:00,1325.719970703125,1308.9300537109375
2012-06-12 00:00:00-04:00,1309.4000244140625,1324.1800537109375
2012-06-13 00:00:00-04:00,1324.02001953125,1314.8800048828125
2012-06-14 00:00:00-04:00,1314.8800048828125,1329.0999755859375
2012-06-15 00:00:00-04:00,1329.18994140625,1342.8399658203125
2012-06-18 00:00:00-04:00,1342.4200439453125,1344.780029296875
2012-06-19 00:00:00-04:00,1344.8299560546875,1357.97998046875
2012-06-20 00:00:00-04:00,1358.0400390625,1355.68994140625
2012-06-21 00:00:00-04:00,1355.4300537109375,1325.510009765625
2012-06-22 00:00:00-04:00,1325.9200439453125,1335.02001953125
2012-06-25 00:00:00-04:00,1334.9000244140625,1313.719970703125
2012-06-26 00:00:00-04:00,1314.0899658203125,1319.989990234375
2012-06-27 00:00:00-04:00,1320.7099609375,1331.8499755859375
2012-06-28 00:00:00-04:00,1331.52001953125,1329.0400390625
2012-06-29 00:00:00-04:00,1330.1199951171875,1362.1600341796875
2012-07-02 00:00:00-04:00,1362.3299560546875,1365.510009765625
2012-07-03 00:00:00-04:00,1365.75,1374.02001953125
2012-07-05 00:00:00-04:00,1373.719970703125,1367.5799560546875
2012-07-06 00:00:00-04:00,1367.0899658203125,1354.6800537109375
2012-07-09 00:00:00-04:00,1354.6600341796875,1352.4599609375
2012-07-10 00:00:00-04:00,1352.9599609375,1341.469970703125
2012-07-11 00:00:00-04:00,1341.4000244140625,1341.449951171875
2012-07-12 00:00:00-04:00,1341.2900390625,1334.760009765625
2012-07-13 00:00:00-04:00,1334.81005859375,1356.780029296875
2012-07-16 00:00:00-04:00,1356.5,1353.6400146484375
2012-07-17 00:00:00-04:00,1353.6800537109375,1363.6700439453125
2012-07-18 00:00:00-04:00,1363.5799560546875,1372.780029296875
2012-07-19 00:00:00-04:00,1373.010009765625,1376.510009765625
2012-07-20 00:00:00-04:00,1376.510009765625,1362.6600341796875
2012-07-23 00:00:00-04:00,1362.3399658203125,1350.52001953125
2012-07-24 00:00:00-04:00,1350.52001953125,1338.31005859375
2012-07-25 00:00:00-04:00,1338.3499755859375,1337.8900146484375
2012-07-26 00:00:00-04:00,1338.1700439453125,1360.02001953125
2012-07-27 00:00:00-04:00,1360.050048828125,1385.969970703125
2012-07-30 00:00:00-04:00,1385.93994140625,1385.300048828125
2012-07-31 00:00:00-04:00,1385.27001953125,1379.3199462890625
2012-08-01 00:00:00-04:00,1379.3199462890625,1375.3199462890625
2012-08-02 00:00:00-04:00,1375.1300048828125,1365.0
2012-08-03 00:00:00-04:00,1365.449951171875,1390.989990234375
2012-08-06 00:00:00-04:00,1391.0400390625,1394.22998046875
2012-08-07 00:00:00-04:00,1394.4599609375,1401.3499755859375
2012-08-08 00:00:00-04:00,1401.22998046875,1402.219970703125
2012-08-09 00:00:00-04:00,1402.260009765625,1402.800048828125
2012-08-10 00:00:00-04:00,1402.5799560546875,1405.8699951171875
2012-08-13 00:00:00-04:00,1405.8699951171875,1404.1099853515625
2012-08-14 00:00:00-04:00,1404.3599853515625,1403.9300537109375
2012-08-15 00:00:00-04:00,1403.8900146484375,1405.530029296875
2012-08-16 00:00:00-04:00,1405.5699462890625,1415.510009765625
2012-08-17 00:00:00-04:00,1415.8399658203125,1418.1600341796875
2012-08-20 00:00:00-04:00,1417.8499755859375,1418.1300048828125
2012-08-21 00:00:00-04:00,1418.1300048828125,1413.1700439453125
2012-08-22 00:00:00-04:00,1413.0899658203125,1413.489990234375
2012-08-23 00:00:00-04:00,1413.489990234375,1402.0799560546875
2012-08-24 00:00:00-04:00,1401.989990234375,1411.1300048828125
2012-08-27 00:00:00-04:00,1411.1300048828125,1410.43994140625
2012-08-28 00:00:00-04:00,1410.43994140625,1409.300048828125
2012-08-29 00:00:00-04:00,1409.3199462890625,1410.489990234375
2012-08-30 00:00:00-04:00,1410.0799560546875,1399.47998046875
2012-08-31 00:00:00-04:00,1400.0699462890625,1406.5799560546875
2012-09-04 00:00:00-04:00,1406.5400390625,1404.93994140625
2012-09-05 00:00:00-04:00,1404.93994140625,1403.43994140625
2012-09-06 00:00:00-04:00,1403.739990234375,1432.1199951171875
2012-09-07 00:00:00-04:00,1432.1199951171875,1437.9200439453125
2012-09-10 00:00:00-04:00,1437.9200439453125,1429.0799560546875
2012-09-11 00:00:00-04:00,1429.1300048828125,1433.56005859375
2012-09-12 00:00:00-04:00,1433.56005859375,1436.56005859375
2012-09-13 00:00:00-04:00,1436.56005859375,1459.989990234375
2012-09-14 00:00:00-04:00,1460.0699462890625,1465.77001953125
2012-09-17 00:00:00-04:00,1465.4200439453125,1461.18994140625
2012-09-18 00:00:00-04:00,1461.18994140625,1459.3199462890625
2012-09-19 00:00:00-04:00,1459.5,1461.050048828125
2012-09-20 00:00:00-04:00,1461.050048828125,1460.260009765625
2012-09-21 00:00:00-04:00,1460.3399658203125,1460.1500244140625
2012-09-24 00:00:00-04:00,1459.760009765625,1456.8900146484375
2012-09-25 00:00:00-04:00,1456.93994140625,1441.5899658203125
2012-09-26 00:00:00-04:00,1441.5999755859375,1433.3199462890625
2012-09-27 00:00:00-04:00,1433.3599853515625,1447.1500244140625
2012-09-28 00:00:00-04:00,1447.1300048828125,1440.6700439453125
2012-10-01 00:00:00-04:00,1440.9000244140625,1444.489990234375
2012-10-02 00:00:00-04:00,1444.989990234375,1445.75
2012-10-03 00:00:00-04:00,1446.050048828125,1450.989990234375
2012-10-04 00:00:00-04:00,1451.0799560546875,1461.4000244140625
2012-10-05 00:00:00-04:00,1461.4000244140625,1460.9300537109375
2012-10-08 00:00:00-04:00,1460.9300537109375,1455.8800048828125
2012-10-09 00:00:00-04:00,1455.9000244140625,1441.47998046875
2012-10-10 00:00:00-04:00,1441.47998046875,1432.56005859375
2012-10-11 00:00:00-04:00,1432.8199462890625,1432.8399658203125
2012-10-12 00:00:00-04:00,1432.8399658203125,1428.5899658203125
2012-10-15 00:00:00-04:00,1428.75,1440.1300048828125
2012-10-16 00:00:00-04:00,1440.31005859375,1454.9200439453125
2012-10-17 00:00:00-04:00,1454.219970703125,1460.9100341796875
2012-10-18 00:00:00-04:00,1460.93994140625,1457.3399658203125
2012-10-19 00:00:00-04:00,1457.3399658203125,1433.18994140625
2012-10-22 00:00:00-04:00,1433.2099609375,1433.8199462890625
2012-10-23 00:00:00-04:00,1433.739990234375,1413.1099853515625
2012-10-24 00:00:00-04:00,1413.199951171875,1408.75
2012-10-25 00:00:00-04:00,1409.739990234375,1412.969970703125
2012-10-26 00:00:00-04:00,1412.969970703125,1411.93994140625
2012-10-31 00:00:00-04:00,1410.989990234375,1412.1600341796875
2012-11-01 00:00:00-04:00,1412.199951171875,1427.5899658203125
2012-11-02 00:00:00-04:00,1427.5899658203125,1414.199951171875
2012-11-05 00:00:00-05:00,1414.02001953125,1417.260009765625
2012-11-06 00:00:00-05:00,1417.260009765625,1428.3900146484375
2012-11-07 00:00:00-05:00,1428.27001953125,1394.530029296875
2012-11-08 00:00:00-05:00,1394.530029296875,1377.510009765625
2012-11-09 00:00:00-05:00,1377.550048828125,1379.8499755859375
2012-11-12 00:00:00-05:00,1379.8599853515625,1380.030029296875
2012-11-13 00:00:00-05:00,1380.030029296875,1374.530029296875
2012-11-14 00:00:00-05:00,1374.6400146484375,1355.489990234375
2012-11-15 00:00:00-05:00,1355.4100341796875,1353.3299560546875
2012-11-16 00:00:00-05:00,1353.3599853515625,1359.8800048828125
2012-11-19 00:00:00-05:00,1359.8800048828125,1386.8900146484375
2012-11-20 00:00:00-05:00,1386.8199462890625,1387.81005859375
2012-11-21 00:00:00-05:00,1387.7900390625,1391.030029296875
2012-11-23 00:00:00-05:00,1391.030029296875,1409.1500244140625
2012-11-26 00:00:00-05:00,1409.1500244140625,1406.2900390625
2012-11-27 00:00:00-05:00,1406.2900390625,1398.93994140625
2012-11-28 00:00:00-05:00,1398.77001953125,1409.9300537109375
2012-11-29 00:00:00-05:00,1409.9599609375,1415.949951171875
2012-11-30 00:00:00-05:00,1415.949951171875,1416.1800537109375
2012-12-03 00:00:00-05:00,1416.3399658203125,1409.4599609375
2012-12-04 00:00:00-05:00,1409.4599609375,1407.050048828125
2012-12-05 00:00:00-05:00,1407.050048828125,1409.280029296875
2012-12-06 00:00:00-05:00,1409.4300537109375,1413.93994140625
2012-12-07 00:00:00-05:00,1413.949951171875,1418.0699462890625
2012-12-10 00:00:00-05:00,1418.0699462890625,1418.550048828125
2012-12-11 00:00:00-05:00,1418.550048828125,1427.8399658203125
2012-12-12 00:00:00-05:00,1427.8399658203125,1428.47998046875
2012-12-13 00:00:00-05:00,1428.47998046875,1419.449951171875
2012-12-14 00:00:00-05:00,1419.449951171875,1413.5799560546875
2012-12-17 00:00:00-05:00,1413.5400390625,1430.3599853515625
2012-12-18 00:00:00-05:00,1430.469970703125,1446.7900390625
2012-12-19 00:00:00-05:00,1446.7900390625,1435.81005859375
2012-12-20 00:00:00-05:00,1435.81005859375,1443.68994140625
2012-12-21 00:00:00-05:00,1443.6700439453125,1430.1500244140625
2012-12-24 00:00:00-05:00,1430.1500244140625,1426.6600341796875
2012-12-26 00:00:00-05:00,1426.6600341796875,1419.8299560546875
2012-12-27 00:00:00-05:00,1419.8299560546875,1418.0999755859375
2012-12-28 00:00:00-05:00,1418.0999755859375,1402.4300537109375
2012-12-31 00:00:00-05:00,1402.4300537109375,1426.18994140625
2013-01-02 00:00:00-05:00,1426.18994140625,1462.4200439453125
2013-01-03 00:00:00-05:00,1462.4200439453125,1459.3699951171875
2013-01-04 00:00:00-05:00,1459.3699951171875,1466.469970703125
2013-01-07 00:00:00-05:00,1466.469970703125,1461.8900146484375
2013-01-08 00:00:00-05:00,1461.8900146484375,1457.1500244140625
2013-01-09 00:00:00-05:00,1457.1500244140625,1461.02001953125
2013-01-10 00:00:00-05:00,1461.02001953125,1472.1199951171875
2013-01-11 00:00:00-05:00,1472.1199951171875,1472.050048828125
2013-01-14 00:00:00-05:00,1472.050048828125,1470.6800537109375
2013-01-15 00:00:00-05:00,1470.6700439453125,1472.3399658203125
2013-01-16 00:00:00-05:00,1472.3299560546875,1472.6300048828125
2013-01-17 00:00:00-05:00,1472.6300048828125,1480.93994140625
2013-01-18 00:00:00-05:00,1480.949951171875,1485.97998046875
2013-01-22 00:00:00-05:00,1485.97998046875,1492.56005859375
2013-01-23 00:00:00-05:00,1492.56005859375,1494.81005859375
2013-01-24 00:00:00-05:00,1494.81005859375,1494.8199462890625
2013-01-25 00:00:00-05:00,1494.8199462890625,1502.9599609375
2013-01-28 00:00:00-05:00,1502.9599609375,1500.1800537109375
2013-01-29 00:00:00-05:00,1500.1800537109375,1507.8399658203125
2013-01-30 00:00:00-05:00,1507.8399658203125,1501.9599609375
2013-01-31 00:00:00-05:00,1501.9599609375,1498.1099853515625
2013-02-01 00:00:00-05:00,1498.1099853515625,1513.1700439453125
2013-02-04 00:00:00-05:00,1513.1700439453125,1495.7099609375
2013-02-05 00:00:00-05:00,1495.7099609375,1511.2900390625
2013-02-06 00:00:00-05:00,1511.2900390625,1512.1199951171875
2013-02-07 00:00:00-05:00,1512.1199951171875,1509.3900146484375
2013-02-08 00:00:00-05:00,1509.3900146484375,1517.9300537109375
2013-02-11 00:00:00-05:00,1517.9300537109375,1517.010009765625
2013-02-12 00:00:00-05:00,1517.010009765625,1519.4300537109375
2013-02-13 00:00:00-05:00,1519.4300537109375,1520.3299560546875
2013-02-14 00:00:00-05:00,1520.3299560546875,1521.3800048828125
2013-02-15 00:00:00-05:00,1521.3800048828125,1519.7900390625
2013-02-19 00:00:00-05:00,1519.7900390625,1530.93994140625
2013-02-20 00:00:00-05:00,1530.93994140625,1511.949951171875
2013-02-21 00:00:00-05:00,1511.949951171875,1502.4200439453125
2013-02-22 00:00:00-05:00,1502.4200439453125,1515.5999755859375
2013-02-25 00:00:00-05:00,1515.5999755859375,1487.8499755859375
2013-02-26 00:00:00-05:00,1487.8499755859375,1496.93994140625
2013-02-27 00:00:00-05:00,1496.93994140625,1515.989990234375
2013-02-28 00:00:00-05:00,1515.989990234375,1514.6800537109375
2013-03-01 00:00:00-05:00,1514.6800537109375,1518.199951171875
2013-03-04 00:00:00-05:00,1518.199951171875,1525.199951171875
2013-03-05 00:00:00-05:00,1525.199951171875,1539.7900390625
2013-03-06 00:00:00-05:00,1539.7900390625,1541.4599609375
2013-03-07 00:00:00-05:00,1541.4599609375,1544.260009765625
2013-03-08 00:00:00-05:00,1544.260009765625,1551.1800537109375
2013-03-11 00:00:00-04:00,1551.1500244140625,1556.219970703125
2013-03-12 00:00:00-04:00,1556.219970703125,1552.47998046875
2013-03-13 00:00:00-04:00,1552.47998046875,1554.52001953125
2013-03-14 00:00:00-04:00,1554.52001953125,1563.22998046875
2013-03-15 00:00:00-04:00,1563.2099609375,1560.699951171875
2013-03-18 00:00:00-04:00,1560.699951171875,1552.0999755859375
2013-03-19 00:00:00-04:00,1552.0999755859375,1548.3399658203125
2013-03-20 00:00:00-04:00,1548.3399658203125,1558.7099609375
2013-03-21 00:00:00-04:00,1558.7099609375,1545.800048828125
2013-03-22 00:00:00-04:00,1545.9000244140625,1556.8900146484375
2013-03-25 00:00:00-04:00,1556.8900146484375,1551.68994140625
2013-03-26 00:00:00-04:00,1551.68994140625,1563.77001953125
2013-03-27 00:00:00-04:00,1563.75,1562.8499755859375
2013-03-28 00:00:00-04:00,1562.8599853515625,1569.18994140625
2013-04-01 00:00:00-04:00,1569.1800537109375,1562.1700439453125
2013-04-02 00:00:00-04:00,1562.1700439453125,1570.25
2013-04-03 00:00:00-04:00,1570.25,1553.68994140625
2013-04-04 00:00:00-04:00,1553.68994140625,1559.97998046875
2013-04-05 00:00:00-04:00,1559.97998046875,1553.280029296875
2013-04-08 00:00:00-04:00,1553.260009765625,1563.0699462890625
2013-04-09 00:00:00-04:00,1563.1099853515625,1568.6099853515625
2013-04-10 00:00:00-04:00,1568.6099853515625,1587.72998046875
2013-04-11 00:00:00-04:00,1587.72998046875,1593.3699951171875
2013-04-12 00:00:00-04:00,1593.300048828125,1588.8499755859375
2013-04-15 00:00:00-04:00,1588.8399658203125,1552.3599853515625
2013-04-16 00:00:00-04:00,1552.3599853515625,1574.5699462890625
2013-04-17 00:00:00-04:00,1574.5699462890625,1552.010009765625
2013-04-18 00:00:00-04:00,1552.030029296875,1541.6099853515625
2013-04-19 00:00:00-04:00,1541.6099853515625,1555.25
2013-04-22 00:00:00-04:00,1555.25,1562.5
2013-04-23 00:00:00-04:00,1562.5,1578.780029296875
2013-04-24 00:00:00-04:00,1578.780029296875,1578.7900390625
2013-04-25 00:00:00-04:00,1578.9300537109375,1585.1600341796875
2013-04-26 00:00:00-04:00,1585.1600341796875,1582.239990234375
2013-04-29 00:00:00-04:00,1582.3399658203125,1593.6099853515625
2013-04-30 00:00:00-04:00,1593.5799560546875,1597.5699462890625
2013-05-01 00:00:00-04:00,1597.550048828125,1582.699951171875
2013-05-02 00:00:00-04:00,1582.77001953125,1597.5899658203125
2013-05-03 00:00:00-04:00,1597.5999755859375,1614.4200439453125
2013-05-06 00:00:00-04:00,1614.4000244140625,1617.5
2013-05-07 00:00:00-04:00,1617.550048828125,1625.9599609375
2013-05-08 00:00:00-04:00,1625.949951171875,1632.68994140625
2013-05-09 00:00:00-04:00,1632.68994140625,1626.6700439453125
2013-05-10 00:00:00-04:00,1626.68994140625,1633.699951171875
2013-05-13 00:00:00-04:00,1632.0999755859375,1633.77001953125
2013-05-14 00:00:00-04:00,1633.75,1650.3399658203125
2013-05-15 00:00:00-04:00,1649.1300048828125,1658.780029296875
2013-05-16 00:00:00-04:00,1658.0699462890625,1650.469970703125
2013-05-17 00:00:00-04:00,1652.449951171875,1667.469970703125
2013-05-20 00:00:00-04:00,1665.7099609375,1666.2900390625
2013-05-21 00:00:00-04:00,1666.199951171875,1669.1600341796875
2013-05-22 00:00:00-04:00,1669.3900146484375,1655.3499755859375
2013-05-23 00:00:00-04:00,1651.6199951171875,1650.510009765625
2013-05-24 00:00:00-04:00,1646.6700439453125,1649.5999755859375
2013-05-28 00:00:00-04:00,1652.6300048828125,1660.06005859375
2013-05-29 00:00:00-04:00,1656.5699462890625,1648.3599853515625
2013-05-30 00:00:00-04:00,1649.1400146484375,1654.4100341796875
2013-05-31 00:00:00-04:00,1652.1300048828125,1630.739990234375
2013-06-03 00:00:00-04:00,1631.7099609375,1640.4200439453125
2013-06-04 00:00:00-04:00,1640.72998046875,1631.3800048828125
2013-06-05 00:00:00-04:00,1629.050048828125,1608.9000244140625
2013-06-06 00:00:00-04:00,1609.2900390625,1622.56005859375
2013-06-07 00:00:00-04:00,1625.27001953125,1643.3800048828125
2013-06-10 00:00:00-04:00,1644.6700439453125,1642.81005859375
2013-06-11 00:00:00-04:00,1638.6400146484375,1626.1300048828125
2013-06-12 00:00:00-04:00,1629.93994140625,1612.52001953125
2013-06-13 00:00:00-04:00,1612.1500244140625,1636.3599853515625
2013-06-14 00:00:00-04:00,1635.52001953125,1626.72998046875
2013-06-17 00:00:00-04:00,1630.6400146484375,1639.0400390625
2013-06-18 00:00:00-04:00,1639.77001953125,1651.81005859375
2013-06-19 00:00:00-04:00,1651.8299560546875,1628.9300537109375
2013-06-20 00:00:00-04:00,1624.6199951171875,1588.18994140625
2013-06-21 00:00:00-04:00,1588.6199951171875,1592.4300537109375
2013-06-24 00:00:00-04:00,1588.77001953125,1573.0899658203125
2013-06-25 00:00:00-04:00,1577.52001953125,1588.030029296875
2013-06-26 00:00:00-04:00,1592.27001953125,1603.260009765625
2013-06-27 00:00:00-04:00,1606.43994140625,1613.199951171875
2013-06-28 00:00:00-04:00,1611.1199951171875,1606.280029296875
2013-07-01 00:00:00-04:00,1609.780029296875,1614.9599609375
2013-07-02 00:00:00-04:00,1614.2900390625,1614.0799560546875
2013-07-03 00:00:00-04:00,1611.47998046875,1615.4100341796875
2013-07-05 00:00:00-04:00,1618.6500244140625,1631.8900146484375
2013-07-08 00:00:00-04:00,1634.199951171875,1640.4599609375
2013-07-09 00:00:00-04:00,1642.8900146484375,1652.3199462890625
2013-07-10 00:00:00-04:00,1651.56005859375,1652.6199951171875
2013-07-11 00:00:00-04:00,1657.4100341796875,1675.02001953125
2013-07-12 00:00:00-04:00,1675.260009765625,1680.18994140625
2013-07-15 00:00:00-04:00,1679.5899658203125,1682.5
2013-07-16 00:00:00-04:00,1682.699951171875,1676.260009765625
2013-07-17 00:00:00-04:00,1677.9100341796875,1680.9100341796875
2013-07-18 00:00:00-04:00,1681.050048828125,1689.3699951171875
2013-07-19 00:00:00-04:00,1686.1500244140625,1692.0899658203125
2013-07-22 00:00:00-04:00,1694.4100341796875,1695.530029296875
2013-07-23 00:00:00-04:00,1696.6300048828125,1692.3900146484375
2013-07-24 00:00:00-04:00,1696.06005859375,1685.93994140625
2013-07-25 00:00:00-04:00,1685.2099609375,1690.25
2013-07-26 00:00:00-04:00,1687.31005859375,1691.6500244140625
2013-07-29 00:00:00-04:00,1690.3199462890625,1685.3299560546875
2013-07-30 00:00:00-04:00,1687.9200439453125,1685.9599609375
2013-07-31 00:00:00-04:00,1687.760009765625,1685.72998046875
2013-08-01 00:00:00-04:00,1689.4200439453125,1706.8699951171875
2013-08-02 00:00:00-04:00,1706.0999755859375,1709.6700439453125
2013-08-05 00:00:00-04:00,1708.010009765625,1707.1400146484375
2013-08-06 00:00:00-04:00,1705.7900390625,1697.3699951171875
2013-08-07 00:00:00-04:00,1695.300048828125,1690.9100341796875
2013-08-08 00:00:00-04:00,1693.3499755859375,1697.47998046875
2013-08-09 00:00:00-04:00,1696.0999755859375,1691.4200439453125
2013-08-12 00:00:00-04:00,1688.3699951171875,1689.469970703125
2013-08-13 00:00:00-04:00,1690.6500244140625,1694.1600341796875
2013-08-14 00:00:00-04:00,1693.8800048828125,1685.3900146484375
2013-08-15 00:00:00-04:00,1679.6099853515625,1661.3199462890625
2013-08-16 00:00:00-04:00,1661.219970703125,1655.8299560546875
2013-08-19 00:00:00-04:00,1655.25,1646.06005859375
2013-08-20 00:00:00-04:00,1646.81005859375,1652.3499755859375
2013-08-21 00:00:00-04:00,1650.6600341796875,1642.800048828125
2013-08-22 00:00:00-04:00,1645.030029296875,1656.9599609375
2013-08-23 00:00:00-04:00,1659.9200439453125,1663.5
2013-08-26 00:00:00-04:00,1664.2900390625,1656.780029296875
